6.904109589041096395e-01,1.589041095890411093e-01,1.013698630136986301e-01,3.013698630136986412e-02,1.643835616438356004e-02,0.000000000000000000e+00,2.739726027397260295e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.551020408163265363e-01,5.142857142857142350e-01,1.183673469387755139e-01,7.551020408163265640e-02,2.244897959183673325e-02,1.224489795918367284e-02,0.000000000000000000e+00,2.040816326530612429e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.202872531418312380e-01,2.244165170556552957e-01,4.524236983842011006e-01,1.041292639138240578e-01,6.642728904847396143e-02,1.974865350089766505e-02,1.077199281867145461e-02,0.000000000000000000e+00,1.795332136445242435e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.593220338983050793e-02,1.135593220338983050e-01,2.118644067796610075e-01,4.271186440677965934e-01,9.830508474576271638e-02,6.271186440677965768e-02,1.864406779661017047e-02,1.016949152542372808e-02,0.000000000000000000e+00,1.694915254237288086e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.119868637110016427e-02,5.418719211822660420e-02,1.100164203612479519e-01,2.052545155993431847e-01,4.137931034482758563e-01,9.523809523809523281e-02,6.075533661740558505e-02,1.806239737274219909e-02,9.852216748768473017e-03,0.000000000000000000e+00,1.642036124794745431e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.296596434359805448e-02,3.079416531604537918e-02,5.348460291734197930e-02,1.085899513776337061e-01,2.025931928687196015e-01,4.084278768233387535e-01,9.400324149108589544e-02,5.996758508914100394e-02,1.782820097244732643e-02,9.724473257698542164e-03,0.000000000000000000e+00,1.620745542949756810e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.838709677419355051e-03,1.290322580645161289e-02,3.064516129032257910e-02,5.322580645161290036e-02,1.080645161290322565e-01,2.016129032258064391e-01,4.064516129032257896e-01,9.354838709677419650e-02,5.967741935483870941e-02,1.774193548387096794e-02,9.677419354838710103e-03,0.000000000000000000e+00,1.612903225806451612e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.815409309791332006e-03,4.815409309791332006e-03,1.284109149277688593e-02,3.049759229534510299e-02,5.296950240770465640e-02,1.075441412520064255e-01,2.006420545746388506e-01,4.044943820224718989e-01,9.309791332263242514e-02,5.939004815409310023e-02,1.765650080256821880e-02,9.630818619582664011e-03,0.000000000000000000e+00,1.605136436597110741e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.602564102564102509e-03,4.807692307692307959e-03,4.807692307692307959e-03,1.282051282051282007e-02,3.044871794871794810e-02,5.288461538461538408e-02,1.073717948717948650e-01,2.003205128205128305e-01,4.038461538461538547e-01,9.294871794871795156e-02,5.929487179487179238e-02,1.762820512820512803e-02,9.615384615384615918e-03,0.000000000000000000e+00,1.602564102564102509e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.602564102564102509e-03,4.807692307692307959e-03,4.807692307692307959e-03,1.282051282051282007e-02,3.044871794871794810e-02,5.288461538461538408e-02,1.073717948717948650e-01,2.003205128205128305e-01,4.038461538461538547e-01,9.294871794871795156e-02,5.929487179487179238e-02,1.762820512820512803e-02,9.615384615384615918e-03,0.000000000000000000e+00,1.602564102564102509e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
